	Date	Open	High	Low	Close	Adj Close	Volume	EMA_50	EMA_14	EMA_8	RSI	K	D	ATR_14	RSI_indicator	Candle_indicator	EMA_indicator	Indicator	Entry	Target	StopLoss	Exit Row	Bought	Outcome	Initial Money (£)	N_shares_purchased	Purchase_total_inc_fees	N_shares_sold	Sales_total_inc_fees	Profit/Loss on Sales (£)	Row Balance (£)	Final Money (£)
1571	2020-11-27 08:00:00+00:00	262.0	273.02740478515625	261.0	267.0	267.0	81845	273.69948716146706	266.96533274326384	264.74629109016803	43.92486191828287	38.70804658813099	29.69814633672517	6.957955496651786	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1572	2020-11-27 09:00:00+00:00	267.0	273.02740478515625	263.0	271.0	271.0	193025	273.5936249198409	267.5032883774953	266.1360041812418	49.61361651906586	65.96838329790486	41.44684281408745	7.259913853236607	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1573	2020-11-27 10:00:00+00:00	267.0	275.0	267.0	272.66668701171875	272.66668701171875	253639	273.55727441364	268.1917415287251	267.5872670324589	51.80745887862299	95.63474843175318	66.77039277259637	7.474199567522321	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1574	2020-11-27 11:00:00+00:00	271.7875061035156	274.66668701171875	271.0	272.5	272.5	128302	273.51581267192864	268.7661759915618	268.67898546969025	51.565642863766655	99.59419047445384	87.0657740680373	7.258963448660714	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1575	2020-11-27 12:00:00+00:00	272.0	272.5199890136719	270.0	270.0	270.0	55439	273.3779376651863	268.93068585935356	268.9725442542035	47.950628680860724	93.12175549699425	96.11689813440044	6.961340767996652	Short	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1576	2020-11-27 13:00:00+00:00	271.70001220703125	276.0	268.0	270.66668701171875	270.66668701171875	179661	273.2716141101484	269.1621526796689	269.3490204225402	48.9778754331106	87.98069777696509	93.56554791613775	6.148962838309152	Short	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1577	2020-11-27 14:00:00+00:00	271.5	271.5	267.0	268.0	268.0	305691	273.0648841450445	269.0071989890464	269.04923810642015	45.14028746552344	76.27295287864926	85.79180205086955	5.546105521065848	Short	Short	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1578	2020-11-27 15:00:00+00:00	270.0	275.0	267.0	275.0	275.0	302621	273.1407710413173	269.8062391238402	270.3716296383268	55.088154663030835	82.74538785610882	82.33301283724107	5.688962663922991	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1579	2020-11-27 16:00:00+00:00	271.66668701171875	275.5799865722656	271.0	272.0	272.0	173199	273.09603492204997	270.09874057399486	270.7334897186986	50.83377077176973	81.32923716544403	80.11585930006738	5.630105154854911	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1580	2020-11-30 08:00:00+00:00	282.0	282.0	272.0	277.0	277.0	83670	273.2491315917735	271.01890849746223	272.1260475589878	56.81928797332505	93.44279158930601	85.8391388702863	6.094390869140625	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1581	2020-11-30 09:00:00+00:00	278.70001220703125	281.4800109863281	276.0	278.6000061035156	278.6000061035156	83161	273.45896980792025	272.0297215116027	273.56470501332734	58.55793909337913	93.44279158930601	89.40494011468536	6.271534511021206	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1582	2020-11-30 10:00:00+00:00	279.4540100097656	281.4800109863281	277.0	278.0	278.0	62571	273.63704942329593	272.825758643389	274.5503261214768	57.620977097018965	98.75553550981546	95.21370622947585	6.377249581473214	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1583	2020-11-30 11:00:00+00:00	277.8999938964844	279.5	276.5	278.0	278.0	42394	273.80814552434316	273.51565749093714	275.3169203167042	57.620977097018965	97.51107101963095	96.56979937291749	6.377249581473214	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1584	2020-11-30 12:00:00+00:00	277.8778991699219	278.9599914550781	273.0	275.95001220703125	275.95001220703125	45863	273.8921402962133	273.8402381197497	275.45760740344355	54.18552087706589	87.55094628761952	94.60585093902199	6.445820399693081	Short	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1585	2020-11-30 13:00:00+00:00	273.0	277.0	273.0	276.6199951171875	276.6199951171875	55471	273.99911499507505	274.21087238607475	275.7159157842755	55.12715999152249	80.27236169536953	88.44479300087335	5.872434343610491	Short	Long	Long	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1586	2020-11-30 14:00:00+00:00	275.0	277.0	268.0	273.0	273.0	101226	273.959934014876	274.0494227345981	275.11237894332544	49.23851192715708	58.36466954716865	75.39599251005258	5.799048287527902	Short	Short	Long	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1587	2020-11-30 15:00:00+00:00	273.0	273.66339111328125	269.8265075683594	270.6499938964844	270.6499938964844	70109	273.83013244160577	273.59616555618294	274.12073782180516	45.816968771598226	36.67253332433946	58.43652152229256	5.501682826450893	Short	Short	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1588	2020-11-30 16:00:00+00:00	271.0	272.0	265.0	267.44000244140625	267.44000244140625	90363	273.5795391082646	272.77534380754605	272.63612995949427	41.56789115393044	11.862249073440642	35.63315064831626	5.739776611328125	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1589	2020-12-01 08:00:00+00:00	277.0	277.0	264.1570129394531	269.44000244140625	269.44000244140625	54701	273.4172043370153	272.33063162539406	271.92587939991915	44.990941790510014	8.396867901415074	18.977216766398403	6.477133614676339	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1590	2020-12-01 09:00:00+00:00	264.1570129394531	271.0	264.1570129394531	267.0	267.0	99990	273.1655492649755	271.6198807420082	270.83123953327043	41.77558444524225	7.12327581580129	9.127464263552346	6.394489833286831	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1591	2020-12-01 10:00:00+00:00	268.6499938964844	268.6499938964844	265.0	266.0	266.0	221409	272.8845473330157	270.8705633097404	269.75763074809925	40.49816383952937	7.12327581580129	7.547806511005895	6.333775111607143	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1592	2020-12-01 11:00:00+00:00	266.0	266.0	265.0	266.0	266.0	270383	272.61456508466216	270.2211548684417	268.92260169296605	40.49816383952937	0.407480292878929	4.884677308160513	5.833775111607143	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1593	2020-12-01 12:00:00+00:00	266.0	266.0	265.0	266.0	266.0	135522	272.35517037545975	269.6583342193162	268.2731346500847	40.49816383952937	0.0	2.510252036226749	5.578061785016741	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1594	2020-12-01 13:00:00+00:00	265.79998779296875	266.0	263.5830078125	265.29998779296875	265.29998779296875	337522	272.0784965486954	269.0772213624699	267.6124353485034	39.44365979265593	0.0	0.13582676429298582	5.036418369838169	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1595	2020-12-01 14:00:00+00:00	266.0	266.0	263.5830078125	265.0	265.0	317177	271.80090844874655	268.53359184747393	267.0318941599471	38.97529421124105	0.0	9.473903143468002e-15	4.817631312779018	Short	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1596	2020-12-01 15:00:00+00:00	265.0	266.0	264.0	266.0	266.0	346553	271.5734218429134	268.19577960114407	266.8025843466255	41.4702647879572	4.46031858420016	1.4867728614000628	4.6404876708984375	Long	Short	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1597	2020-12-01 16:00:00+00:00	266.0	269.0	264.6341552734375	267.0	267.0	293473	271.39407196672073	268.03634232099154	266.8464544918198	43.93862296105933	14.70336380951323	6.387894131237807	4.738048008510044	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1598	2020-12-02 08:00:00+00:00	270.0	270.1000061035156	268.06719970703125	270.0	270.0	36696	271.3394024778297	268.29816334485935	267.5472423825265	50.66106856548535	38.8198229918131	19.327835128508838	4.533763340541294	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1599	2020-12-02 09:00:00+00:00	269.1050109863281	271.0	267.3280029296875	269.0	269.0	68875	271.24766120418934	268.39174156554475	267.87007740863174	48.570337900685175	61.72908899418957	38.41742526517197	4.510334559849331	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1600	2020-12-02 10:00:00+00:00	267.75439453125	272.0	267.75439453125	270.1000061035156	270.1000061035156	73743	271.20265512181	268.61951017060755	268.36561711860594	50.96744819692928	84.81937710220984	61.78942969607084	4.170734950474331	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1601	2020-12-02 11:00:00+00:00	271.25	273.0	268.4725036621094	268.4725036621094	268.4725036621094	69229	271.0955903586845	268.5999093028078	268.38936968382893	47.44400762704247	84.24251285258627	76.93032631632856	4.220064435686384	Long	Long	Short	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1602	2020-12-02 12:00:00+00:00	271.052490234375	275.0	268.4725036621094	272.1499938964844	272.1499938964844	150865	271.13693951702965	269.07325391529804	269.22506395330794	55.01206897443061	90.20626159934295	86.42271718471302	4.186314174107143	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1603	2020-12-02 13:00:00+00:00	272.54998779296875	275.0	271.1499938964844	272.0	272.0	231060	271.1707850261658	269.46348672659167	269.8417164081284	54.6662977816429	89.48755683504628	87.97877709565849	3.5439583914620534	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1604	2020-12-02 14:00:00+00:00	271.70001220703125	275.0	271.1499938964844	272.1575012207031	272.1575012207031	112453	271.2094797788927	269.8226886591399	270.35633525536724	54.986239699280574	99.2276076425901	92.97380869232644	3.330174037388393	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1605	2020-12-02 15:00:00+00:00	273.0	275.0	272.0	275.0	275.0	111338	271.3581276307009	270.51299683792126	271.3882607541745	60.41589030045205	99.2276076425901	95.9809240400755	3.283745901925223	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1606	2020-12-02 16:00:00+00:00	273.0	275.0	272.1499938964844	275.0	275.0	96091	271.50094615498716	271.11126392619843	272.19086947546907	60.41589030045205	99.94631240688676	99.46717589735566	3.415889195033482	Long	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1607	2020-12-03 08:00:00+00:00	278.0	278.0	273.6000061035156	273.6000061035156	273.6000061035156	28981	271.58326223140006	271.4430962165074	272.5040109483683	56.521533423961245	93.94550900810316	97.70647635252668	3.658745901925223	Short	Long	.	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1608	2020-12-03 09:00:00+00:00	273.6000061035156	276.0	273.0	273.45001220703125	273.45001220703125	166678	271.65646811279737	271.71068501524394	272.7142334502934	56.10426781172479	87.24230220236687	93.71137453911894	3.7003893171037947	Short	Long	Long	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1609	2020-12-03 10:00:00+00:00	275.9599914550781	275.9599914550781	273.0	273.45001220703125	273.45001220703125	270913	271.7268031753164	271.94259530748224	272.8777398406796	56.10426781172479	79.65634260818737	86.94805127288579	3.7391749790736606	Short	Long	Long	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1610	2020-12-03 11:00:00+00:00	275.2200012207031	275.2200012207031	273.45001220703125	273.45001220703125	273.45001220703125	282012	271.7943800000895	272.14358422742214	273.00491147764666	56.104267811724796	76.98846801215423	81.29570427423616	3.722745622907366	Short	Long	Long	-							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1611	2020-12-03 12:00:00+00:00	273.45001220703125	276.0	273.45001220703125	275.2200012207031	275.2200012207031	25792	271.9287180871724	272.5537731598596	273.4971536427703	60.41168297358692	83.68086341661835	80.10855801231999	3.593041556222098	Long	Long	Long	Long							472.5	0	0.0	0	0.0	0.0	0.0	472.5
1612	2020-12-03 13:00:00+00:00	276.0	277.0	272.0	275.0	275.0	48479	272.04916051512646	272.879936738545	273.8311194999324	59.62845677185634	89.24338624781142	83.30423922552801	3.728755405970982	Long	Long	Long	Long	Long	283.19	265.22	1619.0	Bought	Loss	472.5	1	278.95	0	0.0	0.0	-278.95	193.55
1613	2020-12-03 14:00:00+00:00	276.0	277.0	270.0	272.0	272.0	50071	272.0472326517882	272.76261184007234	273.42420405550297	50.0914752171451	71.43551115225026	81.45325360556002	3.9664699009486606	Short	Short	Long	-	Long	283.46	264.81	1619.0			193.55	0	0.0	0	0.0	0.0	0.0	193.55
1614	2020-12-03 15:00:00+00:00	273.0	274.0	271.0	271.6600036621094	271.6600036621094	59884	272.03204720121255	272.615597416344	273.03215952363774	49.132377578632266	42.45152664018057	67.71014134674742	3.877498081752232	Short	Short	Long	-							193.55	0	0.0	0	0.0	0.0	0.0	193.55
1615	2020-12-03 16:00:00+00:00	272.0	276.0	271.0	275.0	275.0	73620	272.1484375070474	272.9335177608315	273.4694574072738	57.700582113014306	36.45350101410397	50.11351293551161	3.911248343331473	Short	Long	Long	-							193.55	0	0.0	0	0.0	0.0	0.0	193.55
1616	2020-12-04 08:00:00+00:00	278.0	278.0	269.4200134277344	275.0	275.0	3153	272.26026348716323	273.20904872605394	273.8095779834352	57.7005821130143	54.962279308532096	44.622435654272216	4.057854788643973	Long	Long	Long	Long							193.55	0	0.0	0	0.0	0.0	0.0	193.55
1617	2020-12-04 09:00:00+00:00	274.0	276.0	273.0	273.510986328125	273.510986328125	42589	272.30931144171075	273.24930707299677	273.74322428225514	53.07799644271765	62.2797422888871	51.23184087050773	3.9971400669642856	Long	Short	Long	-	Long	282.12	261.83	1622.0			193.55	0	0.0	0	0.0	0.0	0.0	193.55
1618	2020-12-04 10:00:00+00:00	275.2200012207031	277.0	271.0	276.0	276.0	75874	272.45404432634956	273.6160661299305	274.24472999730955	58.99206023993447	66.09497890523717	61.11233350088546	4.1507110595703125	Long	Long	Long	Long							193.55	0	0.0	0	0.0	0.0	0.0	193.55
1619	2020-12-04 11:00:00+00:00	276.0	277.0	262.0	273.7665100097656	273.7665100097656	123359	272.5055135688365	273.63612531390856	274.13845888896645	52.586920516344684	50.988390136472695	59.78770377686566	5.007853916713169	Short	Short	Long	-	Long	284.3	263.55	1619.0			193.55	0	0.0	1	262.27	-13.73	262.27	455.82
1620	2020-12-04 12:00:00+00:00	275.0	277.0	262.0	276.2200012207031	276.2200012207031	123335	272.65117975126265	273.9806421014812	274.6010238515746	57.98373695927831	65.49049986409368	60.85795630193453	5.875710623604911	Long	Long	Long	Long							455.82	0	0.0	0	0.0	0.0	0.0	455.82
1621	2020-12-04 13:00:00+00:00	275.4800109863281	279.6000061035156	274.510986328125	279.6000061035156	279.6000061035156	59791	272.9236827454687	274.7298906350858	275.7119087964504	64.05400056414524	69.69672563680662	62.05853854579101	5.9249267578125	Long	Long	Long	Long	Long	287.23	257.85	1626.0	Bought	Win	455.82	1	278.43	0	0.0	0.0	-278.43	177.39
1622	2020-12-04 14:00:00+00:00	277.79998779296875	283.70001220703125	277.0220031738281	280.79998779296875	280.79998779296875	70298	273.2325574532138	275.5392369228035	276.84259301789893	65.93562328883442	92.82477679463413	76.00400076517815	6.187641688755581	Long	Long	Long	Long	Long	289.65	260.03	1626.0			177.39	0	0.0	0	0.0	0.0	0.0	177.39
1623	2020-12-04 15:00:00+00:00	280.0	281.739990234375	279.0	279.1499938964844	279.1499938964844	68832	273.46461378432247	276.02067118596096	277.3553487686957	61.19241717720015	90.59069461254059	84.3707323479938	6.171927315848214	Long	Long	Long	Long	Long	292.38	261.44	1626.0			177.39	0	0.0	0	0.0	0.0	0.0	177.39
1624	2020-12-04 16:00:00+00:00	281.739990234375	284.0	279.0	281.0	281.0	48090	273.76011912611375	276.6845816944995	278.1652712645411	64.29390279004738	87.33394186548003	90.24980442421827	6.402642386300223	Short	Long	Long	-	Long	294.08	263.22	1700.0			177.39	0	0.0	0	0.0	0.0	0.0	177.39
1625	2020-12-07 08:00:00+00:00	285.0	287.0	281.0	286.8999938964844	286.8999938964844	103440	274.275408332795	278.04663665476414	280.1063207383063	71.9838688658852	87.33394186548003	88.41952611450023	6.649071829659598	Short	Long	Long	-							177.39	0	0.0	0	0.0	0.0	0.0	177.39
1626	2020-12-07 09:00:00+00:00	282.0	294.0	281.0	290.82000732421875	290.82000732421875	206171	274.92421613638027	279.74975274402476	282.48713997962017	75.72469416561107	96.74324725293941	90.47037699463317	7.220500401088169	Long	Long	Long	Long							177.39	0	0.0	1	284.28	8.8	284.28	461.66999999999996
1627	2020-12-07 10:00:00+00:00	292.6000061035156	292.6000061035156	283.0	287.0	287.0	167826	275.39777628789477	280.7164523781548	283.4899977619268	66.41779435692385	88.33384851567182	90.80367921136377	7.406215122767857	Short	Long	Long	-	Long	307.04	270.94	1708.0	Bought	Win	461.67	1	295.55	0	0.0	0.0	-295.55	166.12
